"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2014-Q4",158.59
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2015-Q1",150.34
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2015-Q2",143.41
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2015-Q3",138.27
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2015-Q4",136.2
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2004-Q1",4.26
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2004-Q2",10.54
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2004-Q3",17.06
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2004-Q4",18.87
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2005-Q1",9.52
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2005-Q2",5.54
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2005-Q3",3.03
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2005-Q4",-1.33
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2006-Q1",2.8
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2006-Q2",4.17
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2006-Q3",10.56
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2006-Q4",9.74
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2007-Q1",10.71
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2007-Q2",13.27
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2007-Q3",13.21
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2007-Q4",22.82
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2008-Q1",22.97
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2008-Q2",23.43
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2008-Q3",15.37
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2008-Q4",-0.27
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2009-Q1",-13.61
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2009-Q2",-21.92
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2009-Q3",-24.6
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2009-Q4",-19.49
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2010-Q1",-15.93
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2010-Q2",-13.8
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2010-Q3",-13.32
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2010-Q4",-14.5
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2011-Q1",-9.69
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2011-Q2",-6.34
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2011-Q3",-0.98
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2011-Q4",4.54
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2012-Q1",5.38
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2012-Q2",10.79
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2012-Q3",13.46
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2012-Q4",16.46
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2013-Q1",16.05
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2013-Q2",15.08
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2013-Q3",18.17
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2013-Q4",22.22
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2014-Q1",31.76
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2014-Q2",33.35
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2014-Q3",24.13
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2014-Q4",12.82
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2015-Q1",-2.29
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2015-Q2",-11.74
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2015-Q3",-14.31
"AE:United Arab Emirates","R:Real","771:Year-on-year changes, in per cent","Q:AE:R:771","2015-Q4",-14.11
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2000-Q1",80.3
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2000-Q2",78.96
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2000-Q3",77.63
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2000-Q4",77.39
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2001-Q1",81.16
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2001-Q2",77.63
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2001-Q3",80.77
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2001-Q4",77.39
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2002-Q1",79.91
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2002-Q2",78.57
